Country-Name,Country-Code,Indicator-Name,Indicator-Code,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,,,,,,,,,,,,,,,
Indonesia,IDN,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.91,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,36.86,,,,33.55,,,,33.29,,,,33.74,,,,,,,29.55,,,,31.41,,,,29.08,,,,,,,,,,,,,,,,,
Iraq,IRQ,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.66,26.95,25.63,25.5,24.58,25.6,24.9,25.26,25.55,,,,,,,,,,,,,,,,,,
Israel,ISR,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,26.88,,,,,,26.9,,,,,28.2,,,,28.8,,,,30.03,,29.51,,,31.27,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.37,25.54,25.8,25.01,25.51,25.26,25.76,25.98,26.3,,,,,,,,,,,,,,,,,,
Jamaica,JAM,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,33.66,,32.05,,,27.41,,,32.68,,,35.03,,,38.01,,35.76,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.77,,,,,,,,,,,,,,,,,,,,,,
Jordan,JOR,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,20.43,,,,,24.94,,,26.29,,,,,26.67,26.23,25.29,24.79,23.46,24.73,23.38,24.22,23.66,23.72,22.53,22.44,21.99,,,,,,,,,,,,,,,,,
Kenya,KEN,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,47.87,,34.14,,,37.46,,,,,,,,38.83,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.21,,24.18,24.05,,,24.97,25.71,22.29,23.87,22.02,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,21.41,,,,,40.26,,,,,35.29,,24.84,23.91,23.98,23.32,27.17,26.15,29.41,26.49,25.3,24.58,24.62,23.49,23.13,23.85,22.89,,,,,,,,,,,,,,,,
Lao PDR,LAO,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,28.08,,,,,29.11,,,,,28.5,,,,,30.18,,,,,30.84,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,18.73,,,,,22.07,,25.09,25.66,26.22,26.22,,,,27.49,28.47,28.6,30.14,26.66,27.72,27.77,26.71,26.29,27.41,26.63,,,,,,,,,,,,,,,,,,
Lesotho,LSO,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,43.57,,,,,,,,48.27,,,,,,,,38.28,,,,,,,,40.88,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.29,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,18.97,,,,,27.99,,,25.58,,25.18,25.25,24.7,24.87,24.87,27.94,27.39,27.16,26.79,26.77,27.65,27.65,24.83,24.57,26.84,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.74,24.4,24.33,25.09,25.77,24.24,23.81,24.51,26.47,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,22.21,,25.87,,29.04,29.36,29.16,28.89,32.18,,34.16,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,37.04,,,,30.15,,28.92,,36.64,,,,31.79,,,,,33.16,,33.49,,,,,,,,,,,,,,,,,,
Malawi,MWI,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,61.49,,,,,,,32.83,,,,,,37.53,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,38.45,,,36.94,,36.41,,,37.02,,,37.86,,38.42,,,,,,,34.66,,,34.66,,34.59,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.84,,,,,,,29.94,,,,,,,,,,,,,,,,,,,,,
Mali,MLI,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,40.44,,,,,,,30.06,,,,,30.24,,,25.68,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,31.96,,,,,,42.49,,28.69,,,,,29.54,,,,32.63,,,,26.18,,,,,,24.75,,,,,,,,,,,,,,,,
Mauritius,MUS,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.75,,,,,,29.04,,,,,,,,,,,,,,,,,,
Mexico,MEX,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,37.04,,,,,43.61,,,40.27,,43.4,,37.91,,37.72,,41.35,,39.29,,35.48,40.24,38.14,,38.87,,38.43,,38.86,,39.7,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,49.34,,,,,33.24,,,,,,,,31.35,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,19.86,,,,25.64,,,,,28.11,30.12,34.36,28.45,29.77,27.53,27.7,27.69,28.52,27.38,26.78,27.12,25.03,25.43,24.51,23.61,23.26,22.09,,,,,,,,,,,,,,,,
Mongolia,MNG,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,24.96,,,22.92,,,,24.63,,,,,27.76,,,25.73,26.62,26.19,,25.47,,,,,,,,,,,,,,,,
Montenegro,MNE,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,23.22,24.48,24.54,24.88,22.64,24.68,24.44,24.85,25.72,,,,,,,,,,,,,,,,
Morocco,MAR,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,31.84,,,,,,30.49,,,,,,,,31.06,,32.13,,,,,,33.1,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,36.1,,,,,,39.35,,,,,,36.78,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.79,,,,,,51.84,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,24.98,,,,,,,,,,,29,,,,,,,,36.89,,,,,,,26.41,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.89,23.55,24.85,24.24,23.81,22.5,22.62,22.66,22.57,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,39.79,,,,,36.03,,,46.99,,,,31.44,,,,35.19,,,,,37.87,,,,,,,,,,,,,,,,
Niger,NER,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,29.44,,32.47,,,,,,,,,,,36.24,,31.37,,,,26.43,,,26.78,,,,,,,,,,,,,,,,
Nigeria,NGA,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,28.21,,,,,,,31.36,,,,40.69,,,,,,,29.84,,,,,,32.73,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.18,26.66,21.34,22.4,21.84,21.32,21.02,20.53,20.9,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,27.62,,,27.06,,,,,,25.19,,28.48,,,26.21,,,27.49,28.41,,27.25,,,25.84,26.79,,26.05,,,,,,,,,,,,,,,,,
Panama,PAN,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,42.86,,42.53,,,,43.21,,44.08,43.42,42.49,43.7,43.28,43.59,43.19,41.65,40.52,41.79,40.22,40.61,40.49,40.1,40.01,39.92,39.96,38.89,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,40.69,,,,,,,,,,,,,32.68,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,30.75,,,,,46.11,,41.44,,42.11,,43.31,46.12,44.57,42.09,40.1,42.87,41.2,40.36,38.17,41.12,41.38,37.42,37.56,41.58,,,,,,,,,,,,,,,,
Peru,PER,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,35.16,,,,,,,,,33.21,,,41.18,44.45,44.86,38.5,39.61,42.51,42.85,39.32,39.99,39.43,39.08,36.4,36.06,34.8,34.19,33.74,33.39,33,,,,,,,,,,,,,,,,
Philippines,PHL,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,32.73,,,31.97,,,34.7,,,33.59,,,36.27,,,36.27,,,33.76,,,33.94,,,33.38,,,33.4,,,,,,,,,,,,,,,,,,
Poland,POL,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,20.86,,21.16,,21.6,,,,21,,,26.48,,25.88,25.82,26.09,25.75,26.73,26.99,27.01,26.97,26.42,26.45,26.72,26.58,25.8,25.85,25.63,25.62,25.18,,,,,,,,,,,,,,,,
Portugal,PRT,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.82,30.57,29.66,28.85,28.94,27.46,28.28,28.68,27.77,,,,,,,,,,,,,,,,,,
Romania,ROU,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,19.21,,,20.19,,22.7,,,,24.2,23.44,23.31,23.24,23.75,23.71,23.54,23.52,23.87,27.4,26.7,25.41,24.92,24.38,24.3,21.61,,,,,,,,,,,,,,,,,
Russian Federation,RUS,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,19.45,,,,,38.29,,,35.55,29.39,28.62,27.74,27.62,30.41,28.15,30.68,30.84,31.39,31.63,32.84,32.47,31.03,31.08,31.57,32.22,,,,,,,,,,,,,,,,,,
Rwanda,RWA,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,24.58,,,,,,,,,,,,,,,,40.8,,,,,43.88,,,,,44.34,,,43.19,,,,,,,,,,,,,,,,,
Samoa,WSM,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,24.55,,,,,,,,,,24.18,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,42.82,,,33.89,,,,,,,33.44,,,,30.05,,,,,,31.05,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.53,26,25.82,26.17,23.47,23.45,22.7,22.76,23.24,,,22.93,,,,,,,,,,,,,,,,,
Seychelles,SYC,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,34.01,,,,,,,33.75,,,,,,,39.88,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.02,,,,,,,,26.88,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,18.14,,,,18.24,,,,20.84,,,,,,,,24.25,24.92,23.72,20.78,21.38,22.41,21.86,20.97,20.5,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,20.4,,,,,,24.48,,,,,23.04,,,,23.08,23.74,20.65,20.58,20.38,20.39,20.14,20.63,20.74,20.76,21.07,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.75,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,46.66,,,47.52,,,,44.93,,,,,,54.25,,51.26,,,51.26,,,,,,,,,,,,,,,,,,,
South Asia,SAS,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.87,24.31,24.42,24.78,25.73,26.02,26.17,26.02,25.9,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,26.42,,,,,27.49,,,,,28.97,,,,,,,33.18,,,,32.78,,,29.87,,,32.21,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,32.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.68,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland,SWZ,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,49.53,,,,,,44.13,,,,,,,,,39.98,,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.13,21.12,21.16,21.3,21.51,21.16,21.29,21.47,21.5,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.77,26.35,25.69,25.47,24.68,25.02,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,23.35,,,,25.62,26.57,,,25.12,,24.13,,,25.73,25.31,25.42,,,,,,,,,,,,,,,,
Tanzania,TZA,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,27.12,,,,,,,,,28.94,,,,,,,31.92,,,,30.95,,,,,,,,,,,,,,,,,,,
Thailand,THA,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,35.51,,,,,,,35.33,,36.36,,38.65,,34.89,,34.28,,32.31,34.06,33.69,,33.18,,33.79,,32.49,30.84,31.13,30.76,30.72,29.9,30.43,29.23,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,,,,,,26.66,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.64,,,,,34.53,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,31.14,,,,29.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,34.08,,,,,30.69,,,,,31.75,,,,,31.57,,,,,29.08,,,,,27.03,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,35.13,,,,,,,31.96,,,,,,,,31.86,32.41,30.83,32.76,29.56,28.23,29.44,29.21,29.3,30.5,30.5,30.58,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,21.65,,,,,,,,,,31.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,33.7,,,33.52,,,,31.34,,,34.89,,,37.47,,,34.53,,,,36.44,,,32.87,,,,,,,,,,,,,,,,,,
Ukraine,UKR,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,19.51,,,,22.85,23.16,,30.4,27.57,,,23.2,,,23.17,23.35,23.13,23.17,24.11,22.05,21.9,21.15,20.98,20.75,20.77,21.07,20.62,,,,,,,,,,,,,,,,
United Kingdom,GBR,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.83,26.19,26.8,28.03,26.44,26.65,26.88,25.47,24.66,,,,,,,,,,,,,,,,,,
United States,USA,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,26.86,,,,,27.64,,,29.73,,,30.54,,,30.43,,,,30.23,,,30.73,,,29.43,,,30.19,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,33.32,,,,,,,,32.23,,,30.61,,,31.22,31.72,31.92,32.51,,33.05,34.44,34.86,35.1,35.62,34.34,35.93,36.32,35.08,35.24,34.37,32.43,30.17,30.95,30.78,,,,,,,,,,,,,,,,
Uzbekistan,UZB,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,20.85,,,,,,,,,,32.67,,28.56,,27.37,28.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.92,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,43.45,,,,,,40.78,,33.02,,,31.74,,,35.83,,,36.53,36.23,,35.69,36.9,36.09,35.69,37.75,34.07,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,28.64,,,,,,29.05,,,,30.03,,29.05,,28.94,,30.08,,33.9,,30.05,,29.06,,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.44,26.7,27.15,27.61,,27.37,,,,,,,,,,,,,,,,,,,,,
World,WLD,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,ZMB,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,42.93,,39.28,,,37.33,,38.16,,,,33.72,,42.67,,43.16,,,,45.23,,,,,,,,,,,,,,,,,,,,
Zimbabwe,ZWE,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.83,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,3.86,,,,,,3.49,,,3.48,,,3.73,,,,3.66,,,,,,,,,,,,,,,,,,
Algeria,DZA,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,2.07,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,1.95,1.73,,,,1.75,1.6,1.48,1.5,1.13,1.03,1.08,1.07,1.07,0.95,0.65,0.87,0.75,0.97,1.06,1.1,1.22,1.26,1.24,1.46,1.57,1.6,1.6,1.62,,,,,,,,,,,,,,,,
Armenia,ARM,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,2.3,,,3.04,,3.19,3.34,3.68,3.08,3.33,3.57,3.67,3.75,3.87,3.82,3.72,3.7,3.53,3.52,,,,,,,,,,,,,,,,
Australia,AUS,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,2.78,,,,2.71,,,,2.63,,,,,,2.09,,,,,,2.31,,2.39,,,,,2.67,,2.58,,,,,,,,,,,,,,,,,,,,
Austria,AUT,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37,3.49,3.4,3.05,3,2.82,3.08,2.92,2.84,,,,,,,,,,,,,,,,,,
Azerbaijan,AZE,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,2.69,,,,,,3.06,5.77,5.41,6.07,6.1,,,3.45,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,4.13,,4.47,,,4.16,,,4.12,,,,3.77,,,,,3.74,,,,,3.85,,,,,3.85,,,,,,,,,,,,,,,,,,,,
Belarus,BLR,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,4.47,,,,,4.87,,3.39,,,3.11,2.95,3.09,3.26,3.35,3.45,3.84,3.63,3.61,3.51,3.69,3.71,3.65,3.77,3.96,3.97,3.92,,,,,,,,,,,,,,,,
Belgium,BEL,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.31,3.01,3.28,3.15,3,3.12,3.17,3.06,3.29,,,,,,,,,,,,,,,,,,
Belize,BLZ,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,0.85,0.99,0.75,1.01,0.64,1.03,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benin,BEN,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,,,,,,,,2.46,,,,,,,,,,,,,,,,,,,
Bhutan,BTN,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18,,,,2.73,,,,,2.75,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,2.32,,1.63,,,,,0.48,,0.26,0.13,0.35,0.27,,0.92,0.45,0.5,0.67,0.76,0.68,,1.05,0.82,0.92,1.01,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.59,,,2.94,,,3.01,,,,2.89,,,,,,,,,,,,,,,,,,,
Botswana,BWA,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,1.43,,,,,,,,1.19,,,,,,,,,0.82,,,,,,,1.05,,,,,,,,,,,,,,,,,,,,,
